FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED
2/26/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1402,-1,1616,1602,-14,0
2/26/18,B6,STT,"Charlotte Amalie, VI",VI,SJU,"San Juan, PR",PR,1020,12,1048,1102,14,0
2/26/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,722,-6,1057,1058,1,0
2/26/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1409,53,1504,1545,41,0
2/26/18,B6,FLL,"Fort Lauderdale, FL",FL,BQN,"Aguadilla, PR",PR,2,19,308,318,10,0
2/26/18,B6,BQN,"Aguadilla, PR",PR,FLL,"Fort Lauderdale, FL",FL,408,-17,605,538,-27,0
2/26/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1630,-4,1846,1823,-23,0
2/26/18,B6,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,1428,-4,1820,1814,-6,0
2/26/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,525,-5,911,911,0,0
2/26/18,B6,SJU,"San Juan, PR",PR,STT,"Charlotte Amalie, VI",VI,910,12,933,942,9,0
2/26/18,B6,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,732,-3,1233,1234,1,0
2/26/18,B6,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,1323,5,1632,1628,-4,0
2/26/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1543,-8,1858,1825,-33,0
2/26/18,B6,DCA,"Washington, DC",VA,SJU,"San Juan, PR",PR,754,-6,1246,1226,-20,0
2/26/18,B6,SJU,"San Juan, PR",PR,DCA,"Washington, DC",VA,1904,-1,2159,2158,-1,0
2/26/18,B6,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,2210,-1,300,254,-6,0
2/26/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,557,-12,1056,1102,6,0
2/26/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1154,-4,1459,1508,9,0
2/26/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,2146,65,23,124,61,0
2/26/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,600,-9,817,759,-18,0
2/26/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1705,1,2033,2038,5,0
2/26/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1132,-7,1329,1308,-21,0
2/26/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,2354,-5,443,438,-5,0
2/26/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,556,-9,906,840,-26,0
2/26/18,B6,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,821,16,1308,1312,4,0
2/26/18,B6,SJU,"San Juan, PR",PR,STT,"Charlotte Amalie, VI",VI,1400,7,1430,1436,6,0
2/26/18,B6,STT,"Charlotte Amalie, VI",VI,SJU,"San Juan, PR",PR,1509,-1,1552,1542,-10,0
2/26/18,B6,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,1626,-6,1943,1924,-19,0
2/26/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1519,-10,2027,2031,4,0
2/26/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,2130,3,26,11,-15,0
2/26/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,2111,-7,2303,2242,-21,0
2/26/18,B6,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,403,-8,723,703,-20,0
2/26/18,B6,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,1148,6,1352,1337,-15,0
2/26/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1955,73,2227,2345,78,0
2/26/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,11,69,107,201,54,0
2/26/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,924,39,1231,1309,38,0
2/26/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,2024,19,2213,2212,-1,0
2/26/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1616,26,1919,1937,18,0
2/26/18,NK,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1726,-2,1922,1900,-22,0
2/26/18,NK,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1041,-4,1416,1409,-7,0
2/26/18,NK,FLL,"Fort Lauderdale, FL",FL,BQN,"Aguadilla, PR",PR,59,60,322,422,60,0
2/26/18,NK,BQN,"Aguadilla, PR",PR,FLL,"Fort Lauderdale, FL",FL,423,-4,605,546,-19,0
2/26/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1401,-4,1738,1735,-3,0
2/26/18,AA,SJU,"San Juan, PR",PR,CLT,"Charlotte, NC",NC,1733,2,2031,2018,-13,0
2/26/18,AA,CLT,"Charlotte, NC",NC,SJU,"San Juan, PR",PR,1149,-6,1639,1641,2,0
2/26/18,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1407,-3,1720,1653,-27,0
2/26/18,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1740,-5,2056,2038,-18,0
2/26/18,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1139,-6,1642,1627,-15,0
2/26/18,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,805,0,1308,1245,-23,0
2/26/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1513,-2,1824,1749,-35,0
2/26/18,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1805,3,2236,2227,-9,0
2/26/18,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,958,15,1415,1421,6,0
2/26/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,808,-7,1110,1052,-18,0
2/26/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1648,-4,1956,1920,-36,0
2/26/18,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1133,3,1557,1605,8,0
2/26/18,AA,CLT,"Charlotte, NC",NC,SJU,"San Juan, PR",PR,952,-3,1443,1437,-6,0
2/26/18,AA,SJU,"San Juan, PR",PR,CLT,"Charlotte, NC",NC,1538,-7,1850,1827,-23,0
2/26/18,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,800,-5,1254,1232,-22,0
2/26/18,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,1353,-2,1703,1639,-24,0
2/26/18,NK,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1252,7,1626,1633,7,0
2/26/18,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,825,-5,1335,1324,-11,0
2/26/18,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,1209,24,1645,1707,22,0
2/26/18,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1855,20,2205,2237,32,0
2/26/18,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,742,7,1105,1111,6,0
2/26/18,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1151,-4,1525,1526,1,0
2/26/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1625,25,1945,1954,9,0
2/26/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1945,0,2330,2333,3,0
2/26/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1001,1,1340,1338,-2,0
2/26/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1121,-9,1328,1258,-30,0
2/26/18,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1522,-3,2149,2146,-3,0
2/26/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,853,-7,1103,1043,-20,0
2/26/18,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1313,173,1509,1810,181,0
2/26/18,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,1901,171,1920,2200,160,0
2/26/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,958,-17,1213,1135,-38,0
2/26/18,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,657,-8,1334,1322,-12,0
2/26/18,G4,SFB,"Sanford, FL",FL,SJU,"San Juan, PR",PR,1107,-8,1457,1451,-6,0
2/26/18,G4,SJU,"San Juan, PR",PR,SFB,"Sanford, FL",FL,1532,-10,1724,1731,7,0
2/26/18,NK,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1519,-3,1734,1712,-22,0
2/26/18,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1756,16,2100,2104,4,0
2/26/18,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1151,1,1510,1443,-27,0
2/26/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1429,-1,1630,1606,-24,0
2/26/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,718,3,915,857,-18,0
2/26/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,2254,234,2055,32,217,0
2/26/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,2033,8,2240,2215,-25,0
2/26/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1626,1,1840,1826,-14,0
2/26/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,627,-3,850,823,-27,0
2/26/18,WN,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,1427,-3,1655,1624,-31,0
2/26/18,WN,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,1831,246,1810,2213,243,0
2/26/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1021,-4,1358,1352,-6,0
2/26/18,AA,SJU,"San Juan, PR",PR,DFW,"Dallas/Fort Worth, TX",TX,1413,-7,1756,1731,-25,0
2/26/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1433,-10,1645,1637,-8,0
2/26/18,AA,SJU,"San Juan, PR",PR,ORD,"Chicago, IL",IL,1546,-4,1925,1851,-34,0
2/26/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,658,-7,1039,1036,-3,0
2/26/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1830,0,2030,2024,-6,0
2/26/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,726,-4,929,901,-28,0
2/26/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,2118,-7,101,39,-22,0
2/26/18,AA,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,823,-7,1505,1459,-6,0
2/26/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,2000,5,2336,2344,8,0
2/26/18,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,853,-7,1208,1148,-20,0
2/26/18,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1738,-12,2242,2234,-8,0
2/26/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1836,11,2202,2226,24,0
2/26/18,AA,SJU,"San Juan, PR",PR,DFW,"Dallas/Fort Worth, TX",TX,940,-10,1321,1251,-30,0
2/26/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1211,1,1544,1541,-3,0
2/26/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1643,8,1839,1819,-20,0
2/26/18,UA,SJU,"San Juan, PR",PR,IAD,"Washington, DC",VA,1350,-5,1650,1650,0,0
2/26/18,UA,IAD,"Washington, DC",VA,SJU,"San Juan, PR",PR,814,-1,1300,1255,-5,0
2/26/18,UA,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,744,-1,1422,1416,-6,0
2/26/18,UA,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,827,-3,1320,1328,8,0
2/26/18,UA,IAH,"Houston, TX",TX,SJU,"San Juan, PR",PR,1004,0,1619,1624,5,0
2/26/18,UA,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,1439,-1,1745,1745,0,0
2/26/18,UA,SJU,"San Juan, PR",PR,ORD,"Chicago, IL",IL,1515,-2,1827,1803,-24,0
2/26/18,UA,SJU,"San Juan, PR",PR,IAH,"Houston, TX",TX,1740,26,2009,2038,29,0
2/26/18,F9,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,252,-5,515,454,-21,0
2/26/18,F9,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,2025,8,9,14,5,0
2/26/18,F9,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1947,2,107,52,-15,0
2/26/18,F9,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,153,-6,523,451,-32,0
2/27/18,NK,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1517,-5,1734,1722,-12,0
2/27/18,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,1016,106,1335,1505,90,0
2/27/18,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,1142,-3,1645,1625,-20,0
2/27/18,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1834,-1,2205,2157,-8,0
2/27/18,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,730,-5,1105,1056,-9,0
2/27/18,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1155,0,1525,1530,5,0
2/27/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1642,42,1945,2010,25,0
2/27/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1941,-4,2330,2315,-15,0
2/27/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1008,8,1340,1347,7,0
2/27/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1017,-8,1358,1339,-19,0
2/27/18,AA,SJU,"San Juan, PR",PR,DFW,"Dallas/Fort Worth, TX",TX,1543,83,1756,1953,117,0
2/27/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1434,-9,1645,1619,-26,0
2/27/18,AA,SJU,"San Juan, PR",PR,ORD,"Chicago, IL",IL,1548,-2,1925,1918,-7,0
2/27/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,658,-7,1039,1039,0,0
2/27/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1811,-19,2030,2025,-5,0
2/27/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,722,-8,929,857,-32,0
2/27/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,2119,-6,101,48,-13,0
2/27/18,AA,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,823,-7,1505,1439,-26,0
2/27/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,2012,17,2336,2342,6,0
2/27/18,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,849,-11,1208,1219,11,0
2/27/18,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1739,-11,2242,2227,-15,0
2/27/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1826,1,2202,2211,9,0
2/27/18,AA,SJU,"San Juan, PR",PR,DFW,"Dallas/Fort Worth, TX",TX,947,-3,1321,1308,-13,0
2/27/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1207,-3,1544,1531,-13,0
2/27/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1620,-15,1839,1825,-14,0
2/27/18,UA,SJU,"San Juan, PR",PR,IAD,"Washington, DC",VA,1346,-9,1650,1638,-12,0
2/27/18,UA,IAD,"Washington, DC",VA,SJU,"San Juan, PR",PR,812,-3,1300,1236,-24,0
2/27/18,UA,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,740,-5,1422,1402,-20,0
2/27/18,UA,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,842,12,1320,1332,12,0
2/27/18,UA,IAH,"Houston, TX",TX,SJU,"San Juan, PR",PR,958,-6,1619,1614,-5,0
2/27/18,UA,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,1456,16,1745,1809,24,0
2/27/18,UA,SJU,"San Juan, PR",PR,ORD,"Chicago, IL",IL,1512,-5,1827,1835,8,0
2/27/18,UA,SJU,"San Juan, PR",PR,IAH,"Houston, TX",TX,1705,-9,2009,1956,-13,0
2/27/18,F9,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,149,-10,523,448,-35,0
2/27/18,F9,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1935,-10,107,17,-50,0
2/27/18,F9,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,246,-11,515,437,-38,0
2/27/18,F9,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,2012,-5,9,1,-8,0
2/27/18,F9,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1053,-2,1530,1515,-15,0
2/27/18,F9,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1617,-3,1927,1909,-18,0
2/27/18,NK,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1239,-6,1626,1628,2,0
2/27/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1123,-7,1328,1302,-26,0
2/27/18,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1522,-3,2149,2152,3,0
2/27/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,843,-17,1103,1107,4,0
2/27/18,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1012,-8,1509,1451,-18,0
2/27/18,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,1557,-13,1920,1917,-3,0
2/27/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1003,-12,1213,1150,-23,0
2/27/18,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,702,-3,1334,1325,-9,0
2/27/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,813,-2,1110,1104,-6,0
2/27/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1648,-4,1956,1928,-28,0
2/27/18,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1127,-3,1557,1532,-25,0
2/27/18,AA,CLT,"Charlotte, NC",NC,SJU,"San Juan, PR",PR,941,-14,1443,1415,-28,0
2/27/18,AA,SJU,"San Juan, PR",PR,CLT,"Charlotte, NC",NC,1536,-9,1850,1834,-16,0
2/27/18,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,803,-2,1254,1302,8,0
2/27/18,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,1348,-7,1703,1655,-8,0
2/27/18,B6,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,2243,-2,341,305,-36,0
2/27/18,B6,SJU,"San Juan, PR",PR,BDL,"Hartford, CT",CT,1612,112,1723,1911,108,0
2/27/18,B6,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,446,-5,756,731,-25,0
2/27/18,B6,BDL,"Hartford, CT",CT,SJU,"San Juan, PR",PR,612,12,1048,1045,-3,0
2/27/18,B6,SJU,"San Juan, PR",PR,STX,"Christiansted, VI",VI,1144,-11,1232,1223,-9,0
2/27/18,B6,STX,"Christiansted, VI",VI,SJU,"San Juan, PR",PR,1302,-12,1358,1340,-18,0
2/27/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,946,-4,1446,1425,-21,0
2/27/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1208,-2,1541,1529,-12,0
2/27/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1939,28,2102,2116,14,0
2/27/18,B6,MCO,"Orlando, FL",FL,BQN,"Aguadilla, PR",PR,2156,-1,136,127,-9,0
2/27/18,B6,BQN,"Aguadilla, PR",PR,MCO,"Orlando, FL",FL,300,13,445,435,-10,0
2/27/18,B6,MCO,"Orlando, FL",FL,PSE,"Ponce, PR",PR,19,155,130,355,145,0
2/27/18,B6,PSE,"Ponce, PR",PR,MCO,"Orlando, FL",FL,242,2,447,429,-18,0
2/27/18,B6,JFK,"New York, NY",NY,PSE,"Ponce, PR",PR,2251,-3,353,322,-31,0
2/27/18,B6,PSE,"Ponce, PR",PR,JFK,"New York, NY",NY,453,-10,813,747,-26,0
2/27/18,B6,BQN,"Aguadilla, PR",PR,JFK,"New York, NY",NY,554,-8,901,849,-12,0
2/27/18,B6,JFK,"New York, NY",NY,BQN,"Aguadilla, PR",PR,2350,-5,442,407,-35,0
2/27/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,12,26,312,356,44,0
2/27/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,413,-9,610,553,-17,0
2/27/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1104,72,1335,1450,75,0
2/27/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1350,-13,1615,1541,-34,0
2/27/18,B6,STT,"Charlotte Amalie, VI",VI,SJU,"San Juan, PR",PR,951,-17,1049,1020,-29,0
2/27/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,716,-10,1053,1055,2,0
2/27/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1454,98,1507,1636,89,0
2/27/18,B6,BQN,"Aguadilla, PR",PR,FLL,"Fort Lauderdale, FL",FL,420,-1,606,558,-8,0
2/27/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1625,-7,1843,1822,-21,0
2/27/18,B6,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,1431,4,1814,1822,8,0
2/27/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,531,-1,913,909,-4,0
2/27/18,B6,SJU,"San Juan, PR",PR,STT,"Charlotte Amalie, VI",VI,852,-6,932,926,-6,0
2/27/18,B6,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,723,-10,1222,1157,-25,0
2/27/18,B6,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,1312,-8,1633,1634,1,0
2/27/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1545,-7,1900,1848,-12,0
2/27/18,B6,DCA,"Washington, DC",VA,SJU,"San Juan, PR",PR,750,-10,1240,1243,3,0
2/27/18,B6,SJU,"San Juan, PR",PR,DCA,"Washington, DC",VA,1900,0,2158,2218,20,0
2/27/18,B6,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,2234,-9,331,257,-34,0
2/27/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,622,-16,1126,1053,-33,0
2/27/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1216,-10,1528,1500,-28,0
2/27/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,2217,82,37,151,74,0
2/27/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,556,-12,817,800,-17,0
2/27/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1811,10,2128,2134,6,0
2/27/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1148,10,1329,1327,-2,0
2/27/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,2345,-14,439,415,-24,0
2/27/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,605,0,907,849,-18,0
2/27/18,B6,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,810,5,1305,1302,-3,0
2/27/18,B6,SJU,"San Juan, PR",PR,STT,"Charlotte Amalie, VI",VI,1401,9,1426,1428,2,0
2/27/18,B6,STT,"Charlotte Amalie, VI",VI,SJU,"San Juan, PR",PR,1505,-1,1549,1536,-13,0
2/27/18,B6,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,1618,-11,1944,1924,-20,0
2/27/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1606,7,2059,2039,-20,0
2/27/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,2157,-2,100,100,0,0
2/27/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,2210,-3,2400,2354,-6,0
2/27/18,B6,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,437,-4,753,742,-11,0
2/27/18,B6,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,1146,10,1346,1347,1,0
2/27/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1842,-5,2231,2223,-8,0
2/27/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,2255,-11,109,40,-29,0
2/27/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1024,99,1227,1412,105,0
2/27/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,2150,105,2215,2333,78,0
2/27/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1745,113,1920,2104,104,0
2/27/18,NK,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1721,-7,1922,1858,-24,0
2/27/18,NK,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1034,-11,1416,1353,-23,0
2/27/18,NK,BQN,"Aguadilla, PR",PR,FLL,"Fort Lauderdale, FL",FL,533,66,605,700,55,0
2/27/18,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1735,-5,2100,2052,-8,0
2/27/18,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1149,-1,1510,1458,-12,0
2/27/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1446,16,1630,1633,3,0
2/27/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,715,0,915,853,-22,0
2/27/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1919,19,2055,2102,7,0
2/27/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,2055,30,2240,2244,4,0
2/27/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1631,6,1840,1830,-10,0
2/27/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,628,-2,850,825,-25,0
2/27/18,WN,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,1541,71,1655,1746,51,0
2/27/18,WN,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,1443,18,1810,1844,34,0
